,message,label
2603,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",0
2604,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0
2605,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,0
2606,Hey so whats the plan this sat? ,0
2607,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1
2608,Ball is moving a lot.will spin in last :)so very difficult to bat:),0
2609,Haiyoh... Maybe your hamster was jealous of million,0
2610,I've reached home finally...,0
2611,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1
2612,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",0
2613,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",0
2614,I pocked you up there before,0
2615,Hey mr whats the name of that bill brison book the one about language and words ,0
2616,"Okay, good, no problem, and thanx!",0
2617,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",0
2618,Call me when u're done...,0
2619,You best watch what you say cause I get drunk as a motherfucker,0
2620,Please CALL 08712402578 immediately as there is an urgent message waiting for you,1
2621,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1
2622,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1
2623,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0
2624,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0
2625,Are there TA jobs available? Let me know please cos i really need to start working,0
2626,Yup i'm free...,0
2627,Yo come over carlos will be here soon,0
2628,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0
2629,Ha ha - had popped down to the loo when you hello-ed me. Hello!,0
2630,He dint tell anything. He is angry on me that why you told to abi.,0
2631,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,1
2632,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0
2633,I keep ten rs in my shelf:) buy two egg.,0
2634,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0
2635,Captain is in our room:),0
2636,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",0
2637,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,0
2638,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",0
2639,Sorry . I will be able to get to you. See you in the morning.,0
2640,I am not having her number sir,0
2641,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1
2642,i thought we were doing a king of the hill thing there.,0
2643,Nope i'll come online now..,0
2644,ALSO TELL HIM I SAID HAPPY BIRTHDAY,0
2645,Y bishan lei... I tot __ say lavender? ,0
2646,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0
2647,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0
2648,on a Tuesday night r u 4 real,0
2649,Yes when is the appt again?,0
2650,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0
2651,__ all write or wat..,0
2652,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,0
2653,Hi:)did you asked to waheeda fathima about leave?,0
2654,You still around? I could use a half-8th,0
2655,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1
2656,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,0
2657,Hows the pain dear?y r u smiling?,0
2658,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0
2659,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1
2660,Great. So should i send you my account number.,0
2661,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1
2662,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",0
2663,"I can't right this second, gotta hit people up first",0
2664,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",0
2665,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0
2666,Mm yes dear look how i am hugging you both. :-P,0
2667,Anytime lor...,0
2668,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1
2669,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0
2670,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",1
2671,Me fine..absolutly fine,0
2672,K and you're sure I don't have to have consent forms to do it :V,0
2673,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,1
2674,How much is torch in 9ja.,0
2675,"Doing nothing, then u not having dinner w us?",0
2676,No need lar i go engin? Cos my sis at arts today...,0
2677,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,0
2678,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,1
2679,S.i'm watching it in live..,0
2680,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0
2681,what are your new years plans?,0
2682,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,1
2683,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",0
2684,When did dad get back.,0
2685,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0
2686,Yes just finished watching days of our lives. I love it.,0
2687,Juz go google n search 4 qet...,0
2688,Many times we lose our best ones bcoz we are ,0
2689,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",0
2690,Just getting back home,0
2691,"Sorry, I'll call later  &lt;#&gt; mins",0
2692,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,1
2693,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",0
2694,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,0
2695,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",1
2696,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0
2697,"When you get free, call me",0
2698,Still at west coast... Haiz... __'ll take forever to come back...,0
2699,MMM ... Fuck .... Merry Christmas to me,0
2700,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,0
2701,Was it something u ate?,0
2702,So what did the bank say about the money?,0
2703,2mro i am not coming to gym machan. Goodnight.,0
2704,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,0
2705,Can u look 4 me in da lib i got stuff havent finish yet.,0
2706,Sounds great! Im going to sleep now. Have a good night!,0
2707,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,1
2708,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0
2709,How come u got nothing to do?,0
2710,i want to grasp your pretty booty :),0
2711,I've got it down to a tea. not sure which flavour,0
2712,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,0
2713,COME BACK TO TAMPA FFFFUUUUUUU,0
2714,"2 celebrate my bå_day, y else?",0
2715,Merry christmas to u too annie!,0
2716,Please tell me you have some of that special stock you were talking about,0
2717,I sent them. Do you like?,0
2718,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1
2719,"Awesome, be there in a minute",0
2720,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",0
2721,I've told you everything will stop. Just dont let her get dehydrated.,0
2722,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0
2723,"If you want to mapquest it or something look up \usf dogwood drive\""",0
2724,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,0
2725,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",1
2726,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,0
2727,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0
2728,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,0
2729,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",0
2730,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0
2731,Much better now thanks lol,0
2732,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0
2733,3. You have received your mobile content. Enjoy,1
2734,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1
2735,Oh :-)only 4 outside players allowed to play know,0
2736,I anything lor.,0
2737,Erutupalam thandiyachu,0
2738,"What do u reckon as need 2 arrange transport if u can't do it, thanks",0
2739,What not under standing.,0
2740,have * good weekend.,0
2741,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0
2742,The new deus ex game comin early next yr,0
2743,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0
2744,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0
2745,Probably a couple hours tops,0
2746,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0
2747,Man this bus is so so so slow. I think you're gonna get there before me,0
2748,Nvm take ur time.,0
2749,She told to hr that he want posting in chennai:)because i'm working here:),0
2750,When are you guys leaving?,0
2751,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. __ got a lot of work ar?,0
2752,Not able to do anything.,0
2753,This weekend is fine (an excuse not to do too much decorating),0
2754,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0
2755,Now project pa. After that only i can come.,0
2756,That was random saw my old roomate on campus. He graduated,0
2757,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1
2758,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0
2759,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0
2760,DO U WANT 2 MEET UP 2MORRO,0
2761,Actually I decided I was too hungry so I haven't left yet :V,0
2762,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0
2763,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0
2764,"Hiya, probably coming home * weekend after next",0
2765,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1
2766,I have no money 4 steve mate! !,0
2767,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0
2768,Normally i use to drink more water daily:),0
2769,Dare i ask... Any luck with sorting out the car?,0
2770,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0
2771,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0
2772,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1
2773,I've been trying to reach him without success,0
2774,when you and derek done with class?,0
2775,Hey mate. Spoke to the mag people. We__÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0
2776,"Haha, my friend tyler literally just asked if you could get him a dubsack",0
2777,"\Hey! do u fancy meetin me at 4 at cha å_ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",0
2778,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",0
2779,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0
2780,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0
2781,I am in hospital da. . I will return home in evening,0
2782,Think + da. You wil do.,0
2783,I'm awake oh. What's up.,0
2784,How much u trying to get?,0
2785,Tell me again what your address is,0
2786,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0
2787,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0
2788,But you were together so you should be thinkin about him,0
2789,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0
2790,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1
2791,\CHA QUITEAMUZING THATå_SCOOL BABE,0
2792,Omg how did u know what I ate?,0
2793,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",1
2794,:( but your not here....,0
2795,Not directly behind... Abt 4 rows behind __...,0
2796,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1
2797,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1
2798,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1
2799,No plans yet. What are you doing ?,0
2800,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0
2801,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0
2802,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1
2803,Noooooooo please. Last thing I need is stress. For once in your life be fair.,0
2804,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1
2805,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0
2806,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0
2807,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,1
2808,It's ok i wun b angry. Msg u aft i come home tonight.,0
2809,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0
2810,Yo sorry was in the shower sup,0
2811,Full heat pa:-) i have applyed oil pa.,0
2812,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0
2813,\Hey j! r u feeling any better,0
2814,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0
2815,We live in the next  &lt;#&gt; mins,0
2816,Sorry da. I gone mad so many pending works what to do.,0
2817,__ called dad oredi...,0
2818,Good. do you think you could send me some pix? I would love to see your top and bottom...,0
2819,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0
2820,"Sorry, I'll call later In meeting.",0
2821,THIS IS A LONG FUCKIN SHOWR,0
2822,They finally came to fix the ceiling.,0
2823,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",0
2824,Jus finish blowing my hair. U finish dinner already?,0
2825,Lol ... I knew that .... I saw him in the dollar store,0
2826,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,1
2827,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1
2828,Only saturday and sunday holiday so its very difficult:),0
2829,Everybody had fun this evening. Miss you.,0
2830,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0
2831,"I'm in a meeting, call me later at",0
2832,Oh wow thats gay. Will firmware update help,0
2833,These won't do. Have to move on to morphine,0
2834,Captain vijaykanth is doing comedy in captain tv..he is drunken :),0
2835,Of course. I guess god's just got me on hold right now.,0
2836,Havent.,0
2837,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1
2838,Sorry i din lock my keypad.,0
2839,We are okay. Going to sleep now. Later,0
2840,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",0
2841,Lol yes. But it will add some spice to your day.,0
2842,"K, I'll work something out",0
2843,I cant pick the phone right now. Pls send a message,0
2844,Ladies first and genus second k .,0
2845,Not..tel software name..,0
2846,I send the print  outs da.,0
2847,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,0
2848,"Probably not, I'm almost out of gas and I get some cash tomorrow",0
2849,I forgot 2 ask __ all smth.. There's a card on da present lei... How? __ all want 2 write smth or sign on it?,0
2850,I'm leaving my house now.,0
2851,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1
2852,It is a good thing I'm now getting the connection to bw,0
2853,Sry da..jst nw only i came to home..,0
2854,"That's cool he'll be here all night, lemme know when you're around",0
2855,Ok u can take me shopping when u get paid =D,0
2856,Eatin my lunch...,0
2857,Surly ill give it to you:-) while coming to review.,0
2858,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
2859,"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1
2860,A guy who gets used but is too dumb to realize it.,0
2861,"Okey dokey, i__÷ll be over in a bit just sorting some stuff out.",0
2862,Don no da:)whats you plan?,0
2863,Yes fine ,0
2864,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
2865,I liked the new mobile,0
2866,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0
2867,Yar but they say got some error.,0
2868,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0
2869,"Haha awesome, I might need to take you up on that, what you doin tonight?",0
2870,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,0
2871,Thats cool princess! I will cover your face in hot sticky cum :),0
2872,Oops i thk i dun haf enuff... I go check then tell __..,0
2873,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0
2874,My uncles in Atlanta. Wish you guys a great semester.,0
2875,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0
2876,"Yup. Anything lor, if u dun wan it's ok...",0
2877,HELLO PEACH! MY CAKE TASTS LUSH!,0
2878,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1
2879,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0
2880,I've reached already.,0
2881,I dont know ask to my brother. Nothing problem some thing that. Just i told .,0
2882,K:)eng rocking in ashes:),0
2883,Wat time r __ going to xin's hostel?,0
2884,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0
2885,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1
2886,Oh k:)after that placement there ah?,0
2887,"Not for possession, especially not first offense",0
2888,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
2889,Orh i tot u say she now still dun believe.,0
2890,"When you just put in the + sign, choose my number and the pin will show. Right?",0
2891,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0
2892,Well boy am I glad G wasted all night at applebees for nothing,0
2893,Ok lor... Or u wan me go look 4 u?,0
2894,U wan 2 haf lunch i'm in da canteen now.,0
2895,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0
2896,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1
2897,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,1
2898,It's _© only $140 ard..._ä rest all ard $180 at least...Which is _© price 4 _© 2 bedrm ($900),0
2899,Hi.:)technical support.providing assistance to us customer through call and email:),0
2900,Whens your radio show?,0
2901,I'm not sure if its still available though,0
2902,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0
2903,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0
2904,Hi..i got the money da:),0
2905,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0
2906,Ok then u tell me wat time u coming later lor.,0
2907,U repeat e instructions again. Wat's e road name of ur house?,0
2908,Quite lor. But dun tell him wait he get complacent...,0
2909,Sorry completely forgot * will pop em round this week if your still here?,0
2910,O we cant see if we can join denis and mina? Or does denis want alone time,0
2911,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,0
2912,"Call me, i am senthil from hsbc.",0
2913,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0
2914,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1
2915,Holy living christ what is taking you so long,0
2916,__ thk of wat to eat tonight.,0
2917,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0
2918,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0
2919,Saw Guys and Dolls last night with Patrick Swayze it was great,0
2920,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1
2921,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1
2922,Reverse is cheating. That is not mathematics.,0
2923,How do you plan to manage that,0
2924,"Er, hello, things didn__÷t quite go to plan ___ is limping slowly home followed by aa and with exhaust hanging off",0
2925,Sorry for the delay. Yes masters,0
2926,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0
2927,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0
2928,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0
2929,i can call in  &lt;#&gt;  min if thats ok,0
2930,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0
2931,__ no home work to do meh... ,0
2932,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0
2933,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1
2934,Im good! I have been thinking about you...,0
2935,:-) :-),0
2936,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0
2937,I am going to sleep. I am tired of travel.,0
2938,Lol no. Just trying to make your day a little more interesting,0
2939,"How long before you get reply, just defer admission til next semester",0
2940,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",0
2941,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1
2942,I hope your pee burns tonite.,0
2943,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0
2944,....photoshop makes my computer shut down.,0
2945,That's one of the issues but california is okay. No snow so its manageable,0
2946,I need details about that online job.,0
2947,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,1
2948,Missing you too.pray inshah allah,0
2949,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0
2950,S.this will increase the chance of winning.,0
2951,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0
2952,Same to u...,0
2953,yes baby! I need to stretch open your pussy!,0
